,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
175,7,7043,3,2,577000.0,1,251,27,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,6,5301.0
176,7,10331,4,0,1030000.0,1,15,31,13.8,3018.0,4.0,1.0,0.0,797.0,,,Hobsons Bay,-37.8663,144.8387,6,5301.0
177,7,4380,3,2,605000.0,1,15,31,13.8,3018.0,3.0,1.0,2.0,181.0,,,Hobsons Bay,-37.8659,144.822,6,5301.0
178,7,5835,3,0,753000.0,1,15,35,13.8,3018.0,3.0,2.0,2.0,529.0,,,Hobsons Bay,-37.8612,144.8247,6,5301.0
179,7,1282,2,0,857000.0,3,260,36,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,6,5301.0
180,7,9696,3,0,1500000.0,1,15,38,13.8,3018.0,3.0,1.0,1.0,929.0,,,Hobsons Bay,-37.8651,144.832,6,5301.0
181,7,10161,3,2,730000.0,3,15,38,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,6,5301.0
182,7,2956,3,0,900000.0,1,222,38,13.8,3018.0,3.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,144.8075,6,5301.0
183,7,5401,3,0,740000.0,1,85,39,13.8,3018.0,3.0,1.0,2.0,604.0,,,Hobsons Bay,-37.8631,144.8195,6,5301.0
184,7,6702,4,0,931000.0,1,222,39,13.8,3018.0,4.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-37.8637,144.8365,6,5301.0
185,7,4841,2,0,535600.0,3,51,46,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,6,5301.0
186,9,9446,5,0,1085000.0,1,71,43,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,6,5132.0
187,9,8532,3,0,781000.0,1,104,43,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,6,5132.0
188,9,5275,3,0,750000.0,3,104,48,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,6,5132.0
189,9,7258,2,1,421000.0,1,260,48,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,6,5132.0
190,9,3086,3,0,1405000.0,1,222,48,11.1,3025.0,3.0,1.0,3.0,655.0,,,Hobsons Bay,-37.8338,144.8562,6,5132.0
191,9,7724,3,0,683000.0,1,71,49,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,6,5132.0
192,9,3199,3,0,623000.0,1,222,49,11.1,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,6,5132.0
193,9,745,3,0,720000.0,4,85,51,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,-37.8379,144.8583,6,5132.0
194,9,920,3,0,588000.0,1,251,52,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,6,5132.0
195,9,9790,3,0,710000.0,0,239,53,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,6,5132.0
196,9,5933,4,0,875000.0,3,104,56,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,6,5132.0
197,9,5275,3,0,700000.0,4,104,2,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,6,5132.0
198,9,532,2,1,640000.0,1,251,4,11.1,3025.0,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-37.8397,144.8602,6,5132.0
199,9,5222,4,0,650000.0,3,251,5,11.1,3025.0,4.0,1.0,4.0,558.0,,,Hobsons Bay,-37.8451,144.8529,6,5132.0
200,9,4683,3,0,675000.0,1,260,10,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,6,5132.0
201,9,1444,3,0,708000.0,1,85,12,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,6,5132.0
202,9,1045,4,0,965000.0,3,86,12,11.1,3025.0,4.0,1.0,4.0,851.0,,,Hobsons Bay,-37.8345,144.8444,6,5132.0
203,9,3151,3,0,680000.0,1,222,21,11.1,3025.0,3.0,1.0,3.0,551.0,,,Hobsons Bay,-37.8254,144.8514,6,5132.0
204,9,5297,3,0,770000.0,3,260,21,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-37.8327,144.8451,6,5132.0
205,9,7516,3,0,923000.0,1,85,24,11.1,3025.0,3.0,1.0,2.0,740.0,,,Hobsons Bay,-37.8269,144.8455,6,5132.0
206,9,6070,4,0,693000.0,3,195,24,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,6,5132.0
207,9,376,3,0,620000.0,3,99,26,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,6,5132.0
208,9,4172,3,0,728500.0,1,104,26,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,6,5132.0
209,9,5809,3,0,931000.0,1,260,26,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,6,5132.0
210,9,8591,3,0,988000.0,1,222,26,11.1,3025.0,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-37.8423,144.8632,6,5132.0
211,9,2106,3,0,590000.0,1,239,27,11.1,3025.0,3.0,1.0,2.0,561.0,,,Hobsons Bay,-37.8444,144.8491,6,5132.0
212,9,7994,2,0,610000.0,1,192,30,11.1,3025.0,2.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,144.8553,6,5132.0
213,9,10875,3,0,815000.0,1,260,31,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,6,5132.0
214,9,12771,4,0,970000.0,1,85,31,11.1,3025.0,4.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,144.8494,6,5132.0
215,9,3098,4,0,760000.0,1,99,35,11.1,3025.0,4.0,1.0,3.0,668.0,,,Hobsons Bay,-37.8262,144.8439,6,5132.0
216,9,6211,4,1,847500.0,1,192,35,11.1,3025.0,4.0,3.0,1.0,252.0,,,Hobsons Bay,-37.8393,144.8568,6,5132.0
217,9,9824,4,0,1200000.0,3,192,36,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,6,5132.0
218,9,1358,3,0,700000.0,3,99,36,11.1,3025.0,3.0,1.0,1.0,557.0,,,Hobsons Bay,-37.8441,144.8505,6,5132.0
219,9,1019,3,0,625000.0,0,99,38,11.1,3025.0,3.0,1.0,1.0,536.0,,,Hobsons Bay,-37.8285,144.8351,6,5132.0
220,9,8763,2,2,292000.0,1,104,39,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,6,5132.0
221,11,12555,2,2,599000.0,1,106,43,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-37.8543,145.0262,5,4836.0
222,11,702,2,2,550000.0,4,161,45,6.3,3143.0,2.0,1.0,0.0,861.0,,,Stonnington,-37.8539,145.0284,5,4836.0
223,11,2763,3,2,995000.0,1,135,45,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,-37.8552,145.016,5,4836.0
224,11,8948,3,1,1205000.0,1,106,45,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,5,4836.0
225,11,11748,3,0,1939000.0,1,106,45,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,-37.8614,145.0274,5,4836.0
226,11,13147,1,2,421500.0,1,23,45,6.3,3143.0,1.0,1.0,0.0,0.0,,,Stonnington,-37.853,145.0167,5,4836.0
227,11,6362,3,0,1870000.0,1,94,48,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,-37.8592,145.0182,5,4836.0
228,11,6994,2,2,678000.0,1,260,48,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-37.8538,145.0127,5,4836.0
229,11,7042,3,1,1918000.0,3,106,48,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,-37.8537,145.0267,5,4836.0
230,11,878,2,2,660000.0,3,260,48,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8619,145.0257,5,4836.0
231,11,2009,3,0,2050000.0,1,135,48,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,5,4836.0
232,11,12635,2,2,700000.0,4,106,49,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-37.8552,145.016,5,4836.0
233,11,1624,2,2,3625000.0,1,106,49,6.3,3143.0,3.0,2.0,2.0,0.0,,2006.0,Stonnington,-37.8555,145.0291,5,4836.0
234,11,10403,4,0,3000000.0,4,106,49,6.3,3143.0,4.0,2.0,2.0,1581.0,,1934.0,Stonnington,-37.858,145.0111,5,4836.0
235,11,10586,5,0,1525000.0,0,106,52,6.3,3143.0,8.0,2.0,2.0,693.0,,,Stonnington,-37.8638,145.0229,5,4836.0
236,11,13096,3,2,735000.0,0,135,52,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-37.8543,145.0262,5,4836.0
237,11,11086,2,2,825000.0,1,106,52,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8528,145.0268,5,4836.0
238,11,10478,3,1,1586000.0,1,192,52,6.3,3143.0,2.0,2.0,2.0,246.0,,,Stonnington,-37.8566,145.0116,5,4836.0
239,11,3796,2,2,645000.0,1,135,56,6.3,3143.0,3.0,1.0,1.0,0.0,,1960.0,Stonnington,-37.8596,145.0198,5,4836.0
240,11,1099,1,0,1435000.0,3,106,56,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,5,4836.0
241,11,3051,1,2,280000.0,0,260,1,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,5,4836.0
242,11,445,1,2,400000.0,0,260,2,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8605,145.0185,5,4836.0
243,11,8751,2,0,1780000.0,1,135,2,6.3,3143.0,2.0,2.0,2.0,0.0,,,Stonnington,-37.8537,145.0267,5,4836.0
244,11,12620,2,2,592500.0,1,260,2,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-37.8574,145.0174,5,4836.0
245,11,9027,2,0,1210000.0,1,135,7,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,5,4836.0
246,11,7998,4,0,2801000.0,1,135,7,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,5,4836.0
247,11,11934,1,2,390000.0,1,106,10,6.3,3143.0,1.0,1.0,0.0,881.0,,,Stonnington,-37.8614,145.0222,5,4836.0
248,11,12300,3,0,1800000.0,0,192,12,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,5,4836.0
249,11,6001,4,0,2200000.0,0,106,12,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,5,4836.0
250,11,12618,1,2,324000.0,1,106,13,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8537,145.0114,5,4836.0
251,11,8111,6,0,5525000.0,1,135,17,6.3,3143.0,5.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,-37.8602,145.013,5,4836.0
252,11,7943,2,0,1125000.0,1,192,17,6.3,3143.0,3.0,1.0,2.0,169.0,,,Stonnington,-37.851,145.0161,5,4836.0
253,11,9239,3,0,2250000.0,1,135,17,6.3,3143.0,3.0,3.0,1.0,301.0,,,Stonnington,-37.8511,145.0167,5,4836.0
254,11,1859,3,0,2360000.0,1,260,18,6.3,3143.0,3.0,2.0,0.0,336.0,,,Stonnington,-37.8558,145.015,5,4836.0
255,11,7530,2,0,1900000.0,4,106,18,6.3,3143.0,2.0,2.0,0.0,207.0,,,Stonnington,-37.8571,145.0224,5,4836.0
256,11,1173,1,2,440000.0,3,106,18,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,-37.8531,145.0115,5,4836.0
257,11,11938,2,2,490000.0,0,196,19,6.3,3143.0,2.0,1.0,1.0,0.0,,1966.0,Stonnington,-37.8646,145.0247,5,4836.0
258,11,3894,3,0,2365000.0,1,135,19,6.3,3143.0,3.0,2.0,1.0,316.0,,,Stonnington,-37.8521,145.019,5,4836.0
259,11,2670,3,0,1300000.0,4,106,19,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,5,4836.0
260,11,11930,3,2,732000.0,1,82,19,6.3,3143.0,3.0,2.0,2.0,0.0,,,Stonnington,-37.8597,145.0104,5,4836.0
261,11,11145,2,2,704000.0,3,85,21,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,-37.8573,145.0186,5,4836.0
262,11,2054,2,2,620000.0,4,135,21,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,-37.8596,145.0198,5,4836.0
263,11,11355,3,0,1900000.0,1,135,24,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,5,4836.0
264,11,2438,1,2,315000.0,3,73,26,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8575,145.0174,5,4836.0
265,11,11886,1,2,450000.0,0,260,30,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8509,145.0203,5,4836.0
266,11,1169,2,2,710000.0,1,106,31,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,-37.8573,145.0186,5,4836.0
267,11,4697,2,2,872000.0,1,106,31,6.3,3143.0,2.0,1.0,1.0,1194.0,,1953.0,Stonnington,-37.8604,145.0147,5,4836.0
268,11,336,2,2,598000.0,1,260,31,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,-37.8593,145.0156,5,4836.0
269,11,12172,3,0,1285000.0,1,135,31,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,5,4836.0
270,11,11304,4,0,3660000.0,1,106,31,6.3,3143.0,4.0,3.0,2.0,421.0,,,Stonnington,-37.8593,145.0275,5,4836.0
271,11,694,2,2,520000.0,1,260,35,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,-37.8618,145.0183,5,4836.0
272,11,9357,4,0,3625000.0,1,106,36,6.3,3143.0,4.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,-37.8574,145.016,5,4836.0
273,11,9371,4,0,4200000.0,4,111,36,6.3,3143.0,4.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,-37.8582,145.0138,5,4836.0
274,11,7278,3,1,1101000.0,1,106,36,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,5,4836.0
275,11,8563,3,0,3512500.0,1,135,36,6.3,3143.0,3.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,-37.8557,145.0264,5,4836.0
276,11,3468,4,0,2000000.0,0,135,38,6.3,3143.0,4.0,3.0,4.0,544.0,,,Stonnington,-37.8611,145.0195,5,4836.0
277,11,607,3,2,869000.0,1,106,38,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,-37.853,145.0264,5,4836.0
278,11,3222,5,0,2810000.0,1,135,39,6.3,3143.0,5.0,2.0,2.0,617.0,,,Stonnington,-37.8611,145.0271,5,4836.0
279,11,4795,2,2,565000.0,1,196,39,6.3,3143.0,3.0,1.0,1.0,0.0,,,Stonnington,-37.8573,145.0112,5,4836.0
280,11,10160,1,2,567000.0,1,260,39,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,-37.8549,145.0113,5,4836.0
281,11,7215,2,2,546000.0,3,260,46,6.3,3143.0,2.0,0.0,0.0,0.0,,,Stonnington,-37.8568,145.0161,5,4836.0
282,11,11962,2,2,471500.0,1,196,46,6.3,3143.0,2.0,1.0,1.0,0.0,,1980.0,Stonnington,-37.8503,145.0185,5,4836.0
283,12,4740,2,2,455000.0,1,155,43,5.9,3032.0,3.0,1.0,2.0,0.0,,,Moonee Valley,-37.7756,144.9165,6,6567.0
284,12,7399,3,0,940000.0,1,155,45,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,6,6567.0
285,12,13142,2,2,467000.0,3,28,45,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,-37.7761,144.9201,6,6567.0
286,12,11711,3,0,1380000.0,3,155,48,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,6,6567.0
287,12,4534,2,2,490000.0,4,106,48,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,6,6567.0
288,12,9405,4,0,1850000.0,1,28,48,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,6,6567.0
289,12,13329,3,0,1284000.0,1,255,48,5.9,3032.0,3.0,1.0,2.0,623.0,,1938.0,Moonee Valley,-37.7758,144.9089,6,6567.0
290,12,13337,3,0,971000.0,3,155,49,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,6,6567.0
291,12,12375,2,0,710000.0,0,155,49,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,-37.7776,144.9142,6,6567.0
292,12,12162,6,0,2425000.0,0,28,49,5.9,3032.0,6.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley,-37.7721,144.9184,6,6567.0
293,12,1838,2,0,750000.0,3,133,49,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,6,6567.0
294,12,985,2,0,1053000.0,1,155,51,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,6,6567.0
295,12,1035,3,0,1377000.0,1,155,51,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,6,6567.0
296,12,2075,3,0,970000.0,1,28,52,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,6,6567.0
297,12,9577,2,0,940000.0,1,155,52,5.9,3032.0,2.0,1.0,1.0,330.0,,,Moonee Valley,-37.773,144.9049,6,6567.0
298,12,11363,2,0,751000.0,0,155,52,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,-37.7807,144.9288,6,6567.0
299,12,8629,2,0,950000.0,3,194,52,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,-37.7731,144.9206,6,6567.0
300,12,404,2,2,685000.0,1,28,53,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,-37.7718,144.9066,6,6567.0
301,12,9146,3,0,1230000.0,1,155,56,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,-37.7819,144.9064,6,6567.0
302,12,4916,2,0,636500.0,1,106,56,5.9,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.7738,144.9345,6,6567.0
303,12,12747,3,0,910000.0,1,194,56,5.9,3032.0,3.0,1.0,0.0,317.0,,,Moonee Valley,-37.7746,144.9112,6,6567.0
304,12,10318,2,0,770000.0,0,155,1,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,-37.7774,144.9186,6,6567.0
305,12,7731,3,0,960000.0,1,243,2,5.9,3032.0,3.0,2.0,2.0,229.0,,2011.0,Moonee Valley,-37.7778,144.9065,6,6567.0
306,12,1948,4,0,890000.0,3,194,2,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,-37.7766,144.9143,6,6567.0
307,12,4289,2,0,965000.0,1,155,2,5.9,3032.0,2.0,1.0,1.0,170.0,,,Moonee Valley,-37.7732,144.9206,6,6567.0
308,12,12270,3,0,1440000.0,1,155,3,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,-37.7725,144.9146,6,6567.0
309,12,1433,2,0,955000.0,1,255,4,5.9,3032.0,2.0,1.0,0.0,255.0,,,Moonee Valley,-37.7825,144.9208,6,6567.0
310,12,5892,2,2,450000.0,4,155,7,5.9,3032.0,2.0,1.0,1.0,0.0,,2010.0,Moonee Valley,-37.7731,144.9074,6,6567.0
311,12,4160,3,0,801000.0,1,106,7,5.9,3032.0,3.0,1.0,2.0,431.0,,1950.0,Moonee Valley,-37.781,144.9207,6,6567.0
312,12,6152,3,0,1000000.0,0,28,7,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,-37.7746,144.9031,6,6567.0
313,12,12456,3,0,1435000.0,1,155,7,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,-37.7737,144.904,6,6567.0
314,12,12532,1,2,390000.0,1,4,7,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,-37.7723,144.9094,6,6567.0
315,12,10370,3,0,1425000.0,0,106,9,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,-37.7821,144.9055,6,6567.0
316,12,10686,4,0,1340000.0,1,155,10,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,-37.775,144.93200000000004,6,6567.0
317,12,11986,3,0,955000.0,1,28,10,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,-37.7753,144.9116,6,6567.0
318,12,2148,4,0,1100000.0,4,155,12,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,-37.7791,144.9136,6,6567.0
319,12,7751,3,0,1255000.0,1,155,12,5.9,3032.0,3.0,2.0,2.0,308.0,,,Moonee Valley,-37.7759,144.9338,6,6567.0
320,12,7097,2,2,432000.0,1,23,12,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,-37.773,144.9303,6,6567.0
321,12,11617,4,0,1640000.0,1,194,13,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,-37.782,144.903,6,6567.0
322,12,6099,6,0,1430000.0,1,155,13,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,-37.78,144.9295,6,6567.0
323,12,4404,2,2,610000.0,3,28,13,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,-37.7791,144.914,6,6567.0
324,12,10657,3,0,940000.0,1,155,13,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,-37.7727,144.9136,6,6567.0
325,12,11335,3,0,890000.0,3,28,14,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,-37.7765,144.9114,6,6567.0
326,12,11500,3,0,1180000.0,3,28,17,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,-37.7742,144.906,6,6567.0
327,12,13291,4,0,1480000.0,1,194,17,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,-37.7757,144.9088,6,6567.0
328,12,2880,2,0,1150000.0,1,28,18,5.9,3032.0,2.0,1.0,1.0,387.0,,,Moonee Valley,-37.7734,144.9191,6,6567.0
329,12,10647,3,0,1350000.0,1,28,18,5.9,3032.0,3.0,1.0,3.0,575.0,,,Moonee Valley,-37.7828,144.9049,6,6567.0
330,12,10520,5,0,1905000.0,1,155,18,5.9,3032.0,5.0,2.0,2.0,521.0,,,Moonee Valley,-37.7778,144.9261,6,6567.0
331,12,7293,2,1,865000.0,3,155,18,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,-37.7713,144.9038,6,6567.0
332,12,4559,2,1,705000.0,1,28,19,5.9,3032.0,2.0,2.0,1.0,113.0,,1998.0,Moonee Valley,-37.7712,144.9088,6,6567.0
333,12,2071,2,2,442000.0,1,4,19,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,-37.7733,144.9219,6,6567.0
334,12,1372,2,2,540000.0,1,106,21,5.9,3032.0,2.0,2.0,1.0,0.0,,,Moonee Valley,-37.7786,144.9141,6,6567.0
335,12,5407,3,0,1037500.0,1,4,21,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,-37.7779,144.9133,6,6567.0
336,12,464,3,1,1050000.0,1,106,21,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,-37.7744,144.9035,6,6567.0
337,12,8796,2,2,440000.0,1,139,21,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,-37.7749,144.9137,6,6567.0
338,12,2168,2,0,1010000.0,1,28,21,5.9,3032.0,2.0,1.0,1.0,325.0,,,Moonee Valley,-37.7722,144.9117,6,6567.0
339,12,9273,4,0,1430000.0,1,155,24,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,-37.7766,144.9187,6,6567.0
340,12,11051,2,2,570000.0,4,155,24,5.9,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.7779,144.9137,6,6567.0
341,12,822,2,2,690000.0,1,28,24,5.9,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.7728,144.9169,6,6567.0
342,12,9428,3,0,1291000.0,1,28,27,5.9,3032.0,3.0,1.0,2.0,414.0,,,Moonee Valley,-37.7766,144.9185,6,6567.0
343,12,5289,3,0,1130000.0,1,155,27,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,-37.7774,144.928,6,6567.0
344,12,12256,3,0,1135000.0,1,28,30,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,-37.777,144.9176,6,6567.0
345,12,5983,4,0,950000.0,0,155,30,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,-37.7778,144.9131,6,6567.0
346,12,1341,3,2,790000.0,0,245,30,5.9,3032.0,3.0,2.0,1.0,0.0,148.0,,Moonee Valley,-37.7722,144.9163,6,6567.0
347,12,3798,2,2,390000.0,0,106,31,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,-37.7731,144.9074,6,6567.0
348,12,2978,4,0,1345000.0,1,106,31,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,-37.7769,144.9138,6,6567.0
349,12,9409,3,0,1381500.0,1,16,31,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,-37.7727,144.9055,6,6567.0
